Free Agent Outfielders  Season   Projections Standard Categories
Avail,Player,AB,R,H,1B,2B,3B,HR,RBI,BB,K,SB,CS,AVG,OBP,SLG,FPTS,
W ,Adolis Garcia OF | PHI,502,68,126,72,31,0,23,86,33,149,13,5,.251,.302,.450,304
W ,Jo Adell OF | LAA ,493,64,116,65,20,1,30,92,36,149,9,4,.235,.299,.463,304
W ,Teoscar Hernandez OF | LAD,487,64,132,83,26,1,22,86,33,130,7,2,.271,.321,.464,302
W ,Jonny DeLuca OF | TB,419,50,120,84,18,7,11,52,30,94,26,5,.286,.339,.442,301
W ,Ian Happ OF | CHC,459,72,114,63,30,1,20,68,65,133,7,2,.248,.345,.449,301
W ,"Jose Caballero 2B,3B,SS,OF | NYY",376,57,91,58,23,1,9,47,41,115,44,11,.242,.324,.380,300
W ,Dylan Crews OF | WAS,453,66,107,71,17,4,15,51,38,112,26,7,.236,.305,.391,299
W ,"Addison Barger 3B,OF | TOR",482,67,122,67,31,2,22,73,44,127,5,1,.253,.319,.463,298
W ,Owen Caissie OF | MIA,483,68,126,81,23,4,18,66,43,132,13,3,.261,.327,.437,298
W ,Nathan Lukes OF | TOR,455,65,118,76,24,4,14,71,43,89,5,3,.259,.318,.422,297
W ,"Josh H. Smith 1B,3B,SS,OF | TEX ",476,69,128,87,26,3,12,46,48,107,12,3,.269,.348,.412,296
W ,"Ryan O'Hearn 1B,OF | PIT",466,60,129,88,23,3,15,61,58,104,4,1,.277,.361,.436,295
W ,Jesus Sanchez OF | TOR,418,66,107,65,22,3,17,57,47,105,14,3,.256,.336,.445,294
W ,Dylan Beavers OF | BAL ,461,70,117,69,24,4,20,63,56,135,11,8,.254,.339,.453,293
W ,Andy Pages OF | LAD ,475,59,128,85,23,2,18,66,27,105,11,5,.270,.318,.440,293
W ,Trent Grisham OF | NYY ,480,79,111,68,15,1,27,69,66,146,4,1,.231,.329,.435,293
W ,Jake Meyers OF | HOU,435,64,127,93,22,3,9,42,43,93,18,4,.292,.359,.418,292
W ,Brenton Doyle OF | COL ,456,66,115,75,22,2,16,63,34,122,21,3,.252,.304,.414,292
W ,Victor Scott II OF | STL,449,62,103,71,18,4,10,47,45,131,34,6,.229,.310,.354,287
W ,TJ Friedl OF | CIN,411,60,107,74,16,2,15,51,52,88,10,2,.260,.356,.418,286
W ,Giancarlo Stanton OF | NYY ,480,64,121,63,23,0,35,103,44,180,1,0,.252,.317,.519,286
W ,Jordan Beck OF | COL ,451,64,125,80,24,5,16,56,41,135,17,7,.277,.345,.459,284
W ,Isaac Collins OF | KC ,417,55,110,69,24,4,13,53,50,105,16,6,.264,.349,.434,283
W ,Victor Robles OF | SEA ,385,49,106,69,26,3,8,37,30,86,29,8,.275,.342,.421,283
W ,"Jeff McNeil 2B,OF | ATH",442,52,113,69,27,4,13,55,41,73,5,1,.256,.324,.423,282
W ,Mike Tauchman OF | NYM ,424,69,118,77,24,3,14,55,55,107,4,1,.278,.368,.448,279
W ,Wenceel Perez OF | DET ,443,64,114,70,25,3,16,60,41,117,12,4,.257,.322,.436,277
W ,Daylen Lile OF | WAS ,394,58,113,71,21,9,12,50,27,79,10,7,.287,.342,.477,275
W ,"Miguel Andujar 3B,OF | SD",403,53,127,90,24,2,11,57,24,63,4,1,.315,.357,.467,274
W ,Jorge Mateo OF | ATL,393,52,94,57,22,3,12,42,33,108,33,6,.239,.299,.402,273
W ,Dominic Canzone OF | SEA,441,57,126,84,24,1,17,55,37,104,7,3,.286,.348,.460,272
W ,"Zach McKinstry 3B,SS,OF | DET",433,60,107,65,24,7,11,47,42,109,17,3,.247,.320,.411,272
W ,Chase DeLauter OF | CLE ,455,60,113,71,22,3,17,57,46,122,12,3,.248,.324,.422,272
W ,"Brooks Baldwin 3B,OF | CHW ",449,56,121,69,26,6,20,62,36,129,8,1,.270,.325,.488,270
W ,Alex Call OF | LAD ,367,59,104,68,23,4,9,50,52,77,6,2,.283,.380,.441,269
W ,Denzel Clarke OF | ATH,471,67,121,75,25,4,17,52,34,145,17,3,.257,.316,.435,269
W ,Luis Matos OF | SF ,403,58,104,63,21,4,16,52,35,94,11,2,.258,.320,.449,267
W ,Jake Fraley OF | TB ,403,57,111,76,22,2,11,45,40,91,16,6,.275,.343,.422,266
W ,Austin Hays OF | CHW,458,64,116,73,20,4,19,65,31,126,8,1,.253,.305,.439,264
W ,Matt Wallner OF | MIN ,427,57,102,46,24,5,27,57,51,147,7,3,.239,.332,.508,263
W ,Jasson Dominguez OF | NYY ,379,57,102,66,20,2,14,53,39,114,20,4,.269,.340,.443,263
W ,Trevor Larnach OF | MIN ,449,60,115,73,22,1,19,61,50,118,4,2,.256,.332,.436,262
W ,"Gavin Lux 2B,OF | TB ",472,59,132,90,30,2,10,60,52,115,3,1,.280,.352,.415,262
W ,Tyler O'Neill OF | BAL,406,64,95,52,16,2,25,61,49,135,8,1,.234,.325,.468,259
W ,Lane Thomas OF | KC,420,53,100,62,20,3,15,56,41,120,20,9,.238,.313,.407,259
W ,Gavin Sheets OF | SD,382,51,107,63,25,2,17,60,33,88,4,1,.280,.343,.489,259
W ,Brandon Marsh OF | PHI,441,64,118,75,25,3,15,58,44,138,12,3,.268,.333,.440,257
W ,Carson Benge OF | NYM ,384,57,99,60,20,3,16,54,39,101,11,3,.258,.332,.451,257
W ,Joshua Lowe OF | LAA ,478,65,105,59,26,3,17,51,43,148,18,5,.220,.292,.393,255
W ,Jake Mangum OF | PIT,384,41,109,80,20,2,7,41,28,77,22,4,.284,.336,.401,252
W ,"Dylan Moore 1B,2B,3B,OF | PHI ",318,52,82,47,19,4,12,45,30,86,22,6,.258,.328,.456,251
W ,"Hye Seong Kim 2B,OF | LAD ",388,51,109,78,19,2,10,47,28,95,19,4,.281,.333,.417,250
W ,Mike Yastrzemski OF | ATL,396,57,100,58,23,3,16,45,47,98,6,2,.253,.334,.447,247
W ,Parker Meadows OF | DET ,433,60,107,68,19,6,14,46,42,122,13,3,.247,.315,.416,244
W ,Richard Palacios OF | TB ,301,57,83,59,13,2,9,33,40,69,18,2,.276,.359,.422,244
W ,"Jonathan India 2B,3B,OF | KC ",406,59,105,70,24,1,10,42,52,92,4,3,.259,.356,.397,242
W ,"Kody Clemens 1B,2B,OF | MIN ",410,52,95,53,18,3,21,62,36,109,5,2,.232,.301,.444,242
W ,"Nick Loftin 2B,OF | KC ",379,47,96,56,20,7,13,49,34,85,8,2,.253,.319,.446,242
